ID;Municipio;SiglaEstado;QtdMasculino;QtdFeminino;QtdTotal;PercentualFeminino;PercentualMasculino
1711;ESPIG«O ALTO DO IGUAÄU;PR;88;28;116;241.379.310.344.827.000;758.620.689.655.172.000
2796;LIND‡IA DO SUL;SC;66;21;87;241.379.310.344.827.000;758.620.689.655.172.000
3314;NOVA AURORA;GO;66;21;87;241.379.310.344.827.000;758.620.689.655.172.000
1614;DOM VIÄOSO;MG;107;34;141;241.134.751.773.049.000;758.865.248.226.950.000
3389;NOVA ROMA DO SUL;RS;63;20;83;240.963.855.421.686.000;759.036.144.578.313.000
2970;MARIANO MORO;RS;63;20;83;240.963.855.421.686.000;759.036.144.578.313.000
1460;CRIS‡POLIS;BA;104;33;137;240.875.912.408.759.000;759.124.087.591.240.000
3318;NOVA BELêM;MG;82;26;108;240.740.740.740.740.000;759.259.259.259.259.000
3730;PEDRAS GRANDES;SC;82;26;108;240.740.740.740.740.000;759.259.259.259.259.000
4596;SANTO ANT‚NIO DO RETIRO;MG;123;39;162;240.740.740.740.740.000;759.259.259.259.259.000
5451;VALE DO PARA÷SO;RO;123;39;162;240.740.740.740.740.000;759.259.259.259.259.000
788;BROCHIER;RS;101;32;133;240.601.503.759.398.000;759.398.496.240.601.000
1045;CANSANÄ«O;BA;180;57;237;240.506.329.113.924.000;759.493.670.886.075.000
1626;DORES‡POLIS;MG;60;19;79;240.506.329.113.924.000;759.493.670.886.075.000
1383;COQUEIRO BAIXO;RS;60;19;79;240.506.329.113.924.000;759.493.670.886.075.000
1329;COMENDADOR GOMES;MG;60;19;79;240.506.329.113.924.000;759.493.670.886.075.000
3738;PEDRO ALEXANDRE;BA;120;38;158;240.506.329.113.924.000;759.493.670.886.075.000
4572;SANTO ANT‚NIO DA PLATINA;PR;259;82;341;240.469.208.211.143.000;759.530.791.788.856.000
4536;SANTANA DO DESERTO;MG;158;50;208;240.384.615.384.615.000;759.615.384.615.384.000
4559;SANTO AFONSO;MT;79;25;104;240.384.615.384.615.000;759.615.384.615.384.000
2717;LAGOA FORMOSA;MG;79;25;104;240.384.615.384.615.000;759.615.384.615.384.000
763;BRAS‡POLIS;MG;79;25;104;240.384.615.384.615.000;759.615.384.615.384.000
5181;TANQUE NOVO;BA;98;31;129;240.310.077.519.379.000;759.689.922.480.620.000
4776;S«O JOSê DA COROA GRANDE;PE;253;80;333;240.240.240.240.240.000;759.759.759.759.759.000
1098;CARA÷;MG;155;49;204;240.196.078.431.372.000;759.803.921.568.627.000
829;CABECEIRAS;GO;114;36;150;240.000.000.000.000.000;760.000.000.000.000.000
1505;CUMARI;GO;76;24;100;240.000.000.000.000.000;760.000.000.000.000.000
1813;FLORES DO PIAU÷;PI;76;24;100;240.000.000.000.000.000;760.000.000.000.000.000
4447;SANTA LUZ;PI;57;18;75;240.000.000.000.000.000;760.000.000.000.000.000
4238;RIO DO PRADO;MG;76;24;100;240.000.000.000.000.000;760.000.000.000.000.000
4665;S«O FêLIX DO TOCANTINS;TO;76;24;100;240.000.000.000.000.000;760.000.000.000.000.000
686;BOM JESUS DA SERRA;BA;130;41;171;239.766.081.871.345.000;760.233.918.128.654.000
4804;S«O JOSê DO EGITO;PE;130;41;171;239.766.081.871.345.000;760.233.918.128.654.000
2622;JORD«O;AC;111;35;146;239.726.027.397.260.000;760.273.972.602.739.000
5283;TOCANT÷NIA;TO;111;35;146;239.726.027.397.260.000;760.273.972.602.739.000
2817;LUCIAN‡POLIS;SP;73;23;96;239.583.333.333.333.000;760.416.666.666.666.000
2561;JARI;RS;73;23;96;239.583.333.333.333.000;760.416.666.666.666.000
4206;RIBEIRO GONÄALVES;PI;73;23;96;239.583.333.333.333.000;760.416.666.666.666.000
3570;PALMITINHO;RS;73;23;96;239.583.333.333.333.000;760.416.666.666.666.000
4980;SAUDADES;SC;73;23;96;239.583.333.333.333.000;760.416.666.666.666.000
4884;S«O PAULO;SP;10371;3267;13638;239.551.253.849.538.000;760.448.746.150.461.000
3916;POÄO DAS ANTAS;RS;54;17;71;239.436.619.718.309.000;760.563.380.281.690.000
1698;ERVAL SECO;RS;108;34;142;239.436.619.718.309.000;760.563.380.281.690.000
4900;S«O PEDRO DO PARANµ;PR;54;17;71;239.436.619.718.309.000;760.563.380.281.690.000
1769;FEIRA DA MATA;BA;89;28;117;239.316.239.316.239.000;760.683.760.683.760.000
231;ANDORINHA;BA;178;56;234;239.316.239.316.239.000;760.683.760.683.760.000
3002;MASCOTE;BA;194;61;255;239.215.686.274.509.000;760.784.313.725.490.000
3051;MAXIMILIANO DE ALMEIDA;RS;70;22;92;239.130.434.782.608.000;760.869.565.217.391.000
3891;PITANGUEIRAS;PR;70;22;92;239.130.434.782.608.000;760.869.565.217.391.000
3441;NOVO TIRADENTES;RS;70;22;92;239.130.434.782.608.000;760.869.565.217.391.000
4116;QUIXABEIRA;BA;70;22;92;239.130.434.782.608.000;760.869.565.217.391.000
50;µGUA BRANCA;PB;70;22;92;239.130.434.782.608.000;760.869.565.217.391.000
125;ALMINO AFONSO;RN;70;22;92;239.130.434.782.608.000;760.869.565.217.391.000
2109;IBICARê;SC;70;22;92;239.130.434.782.608.000;760.869.565.217.391.000
1585;DIVIN‡POLIS DE GOIµS;GO;105;33;138;239.130.434.782.608.000;760.869.565.217.391.000
